Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,Ips,X_res,Y_res,ppi,Cpu brand,first,second,Layer1HDD,Layer1SSD,Layer1Hybrid,Layer1Flash_Storage,Layer2HDD,Layer2SSD,Layer2Hybrid,Layer2Flash_Storage,Gpu brand,os
Razer,Ultrabook,12.5,16,1.29,95850.72,1,1,3840,2160,352.465147213168,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Netbook,11.6,4,1.23,20512.8,0,0,1366,768,135.094211192563,Other Intel Processor,16 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Dell,Gaming,17.3,16,4.36,133467.4656,0,1,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,14,4,1.76,40226.4,0,0,1366,768,111.935203559552,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.1,26101.872,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Toshiba,Ultrabook,14,4,1.25,58075.2,0,0,1366,768,111.935203559552,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,14,8,1.13,133146.72,0,1,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,8,2.4,63882.72,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Ultrabook,14,8,1.13,99900,0,1,1920,1080,157.350512148736,Intel Core i5,256 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Toshiba,Notebook,14,4,1.75,26586.72,0,0,1366,768,111.935203559552,Other Intel Processor,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,2 in 1 Convertible,13.3,8,1.1,72354.24,1,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,14,4,1.76,31168.8,0,0,1366,768,111.935203559552,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Acer,Netbook,11.6,4,1.35,18914.4,0,1,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Acer,Notebook,14,8,1.5,32980.32,0,1,1920,1080,157.350512148736,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Razer,Gaming,17.3,32,3.49,292986.72,1,0,3840,2160,254.671349142462,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Ultrabook,14,16,1.1,111834.72,0,1,2560,1440,209.800682864981,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.1,27652.32,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Lenovo,Notebook,14,8,1.7,63190.08,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,14,8,1.32,87912,0,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,15.6,16,3.21,147832.2864,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Asus,Gaming,17.3,16,2.9,128884.32,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Toshiba,Notebook,15.6,4,2,35644.32,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,14,4,1.5,17316,0,0,1366,768,111.935203559552,Other Intel Processor,16 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Asus,Notebook,15.6,8,2.3,31435.2,0,0,1920,1080,141.211998082199,Intel Core i5,128 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,16,2.73,95850.72,0,0,1920,1080,127.335674571231,Intel Core i7,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Gaming,17.3,32,4.42,163723.5792,0,1,1920,1080,127.335674571231,Intel Core i7,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,17.3,8,2.63,48484.8,0,0,1600,900,106.113062142693,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.18,38041.3872,0,0,1366,768,100.454669861137,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,14,8,1.54,99633.6,0,0,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.18,39373.92,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
HP,2 in 1 Convertible,11.6,4,1.4,32767.2,1,0,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Asus,Ultrabook,13.3,8,1.45,54665.28,0,1,1920,1080,165.632118051301,Intel Core i5,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,2 in 1 Convertible,13.3,8,1.28,121318.56,1,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,14,8,1.54,78215.04,0,0,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,1.86,15930.72,0,0,1366,768,100.454669861137,Other Intel Processor,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
Asus,Gaming,15.6,16,2.1,101178.72,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,17.3,8,2.83,46087.2,0,0,1920,1080,127.335674571231,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
Lenovo,Ultrabook,14,8,1.96,101391.84,0,1,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Asus,Notebook,15.6,8,2.3,41931.36,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,1.9,50349.6,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2,23922.72,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,13.3,8,1.28,136343.52,1,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,13.3,8,1.62,34578.72,1,0,1920,1080,165.632118051301,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,24988.32,0,0,1920,1080,141.211998082199,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,15.6,8,2.3,45323.1648,0,1,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,1.84,71874.72,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Toshiba,Notebook,13.3,4,1.05,68464.8,0,0,1920,1080,165.632118051301,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,15.6,8,2.5,54185.76,0,1,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Dell,Ultrabook,13.3,16,1.29,119347.2,1,0,3200,1800,276.053530085501,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.07,48484.8,0,0,1920,1080,141.211998082199,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Toshiba,Ultrabook,13.3,8,1.2,58341.6,0,0,1366,768,117.826530062686,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.37,103896,1,1,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,14,8,1.56,48058.56,0,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Workstation,15.6,8,2.23,94731.84,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.38,56210.4,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,25521.12,0,0,1920,1080,141.211998082199,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
Toshiba,Notebook,15.6,8,2,73952.64,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,13.3,4,1.44,39160.8,0,1,1920,1080,165.632118051301,Intel Core i3,180 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Samsung,Ultrabook,15,16,1.23,98514.72,0,0,1920,1080,146.860478005487,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Ultrabook,12.5,8,1.6,90043.2,0,0,1920,1080,176.232573606584,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2,21258.1872,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Xiaomi,Ultrabook,13.3,8,1.28,49816.8,0,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,4,2.18,48618,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,4,2.04,44701.92,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,13.3,4,1.28,90576,1,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,15.6,4,2.3,36486.144,1,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,14.1,4,1.65,18541.44,0,0,1366,768,111.14133686764,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.2,35644.32,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,4,2.2,19660.32,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,13.3,4,1.28,95850.72,1,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.18,24279.696,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
Asus,Gaming,17.3,12,2.2,72988.272,0,0,1920,1080,127.335674571231,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Acer,Netbook,11.6,4,1.25,15824.16,0,1,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,17.3,4,2.8,20193.12,0,0,1600,900,106.113062142693,AMD Processor,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
HP,Notebook,14,4,1.95,67399.2,0,0,1920,1080,157.350512148736,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,13.3,16,1.42,74538.72,1,0,3200,1800,276.053530085501,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Samsung,Ultrabook,15,8,1.17,90522.72,0,0,1920,1080,146.860478005487,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,14,8,1.32,95850.72,0,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,17.3,16,2.43,141138.72,0,1,3840,2160,254.671349142462,Intel Core i7,512 SSD,  2000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Toshiba,Notebook,13.3,8,1.05,78588,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,15.6,8,2.62,49497.12,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
HP,Notebook,15.6,8,2.04,47952,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,4,2.18,32713.92,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,Notebook,15.6,8,1.9,49816.8,0,0,1920,1080,141.211998082199,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,2 in 1 Convertible,13.3,8,1.24,107257.968,1,0,3200,1800,276.053530085501,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,32,3.58,68145.12,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  256 SSD,0,1,0,0,0,1,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,13.3,16,1.22,87858.72,1,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,14,8,1.13,109170.72,0,1,1920,1080,157.350512148736,Intel Core i7,256 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,1.95,104588.1072,0,1,1920,1080,141.211998082199,Intel Core i5,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
LG,Ultrabook,15.6,16,1.08,111834.72,1,1,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Netbook,12.5,8,1.26,79014.24,0,0,1920,1080,176.232573606584,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.2,19127.52,0,1,1920,1080,141.211998082199,Other Intel Processor,16 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,15.6,8,2.6,42037.92,0,1,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
LG,Ultrabook,14,8,0.98,101178.72,1,1,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,14,8,1.6,64202.4,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,12.5,8,1.09,165168,1,0,3840,2160,352.465147213168,Other Intel Processor,240 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,6,2.2,42037.92,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,8,2.04,54291.7872,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Acer,Notebook,15.6,4,2.4,26586.72,0,0,1920,1080,141.211998082199,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,13.3,4,1.44,46939.68,0,0,1920,1080,165.632118051301,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,13.3,8,1.49,51148.8,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,17.3,16,2.7,85194.72,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Gaming,15.6,16,2.6,71874.72,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
MSI,Gaming,15.6,8,2.2,59668.8048,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,4,2.18,36496.2672,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
HP,Ultrabook,15.6,8,1.84,69103.6272,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
HP,Ultrabook,13.3,8,1.39,61218.72,1,0,3200,1800,276.053530085501,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,15.6,16,2.4,105228,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.37,97236,1,1,1920,1080,165.632118051301,Intel Core i5,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,1.95,38889.072,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,12.5,8,1.36,87912,0,1,1920,1080,176.232573606584,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,2.31,62071.2,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.18,37725.4368,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.95,61218.72,0,0,1366,768,111.935203559552,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,16463.52,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,12.5,4,1.26,84129.12,0,0,1920,1080,176.232573606584,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,1.86,15392.592,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,2 in 1 Convertible,13.3,16,1.3,95850.72,1,1,3200,1800,276.053530085501,Intel Core i7,1000 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,14,4,1.47,58874.4,0,1,1920,1080,157.350512148736,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Netbook,12.5,8,1.26,88924.32,0,0,1920,1080,176.232573606584,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.18,29762.208,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,8,2.2,63882.72,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Ultrabook,14,8,1.36,87325.92,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,17.3,16,4.36,146946.24,0,0,2560,1440,169.780899428308,Intel Core i7,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Gaming,17.3,8,2.75,74538.72,0,1,1920,1080,127.335674571231,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Asus,Notebook,17.3,4,2.8,28238.4,0,0,1600,900,106.113062142693,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Acer,Notebook,15.6,4,2.23,32980.32,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,15.6,8,2.2,59620.32,0,0,1366,768,100.454669861137,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,11.3,8,1.1,69210.72,1,1,1920,1080,194.947537175425,Other Intel Processor,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,15.6,16,2.5,53226.72,0,1,1920,1080,141.211998082199,AMD Processor,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,AMD,Windows
Dell,Ultrabook,12.5,8,1.36,78438.816,1,0,1920,1080,176.232573606584,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.2,36496.8,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Dell,Notebook,17.3,4,2.36,35111.52,0,0,1600,900,106.113062142693,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Acer,Notebook,14,4,1.68,18594.72,0,0,1366,768,111.935203559552,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
HP,Workstation,15.6,8,2,119826.72,0,1,1920,1080,141.211998082199,Intel Core i7,8 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Ultrabook,14,8,1.36,94572,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,13.3,8,1.2,77788.8,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,2 in 1 Convertible,12.5,8,1.2,61751.52,0,0,1920,1080,176.232573606584,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,14,8,1.7,79333.3872,0,1,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,17.3,16,4.36,168045.12,0,1,3840,2160,254.671349142462,Intel Core i7,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,13.3,8,1.24,101178.72,1,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,11.6,4,1.45,41292,1,0,1366,768,135.094211192563,Other Intel Processor,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,13.3,8,1.3,67559.04,0,0,3200,1800,276.053530085501,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,2 in 1 Convertible,11.6,4,1.25,20725.92,1,1,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Toshiba,Notebook,13.3,8,1.2,81784.8,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,12.5,8,1.36,93772.8,0,1,1920,1080,176.232573606584,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,12,2.4,53759.52,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Toshiba,Ultrabook,12.5,8,1.1,95371.2,1,0,1920,1080,176.232573606584,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,2.04,45101.52,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,4,2.25,24808.2336,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
Dell,Notebook,15.6,4,1.9,43956,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.04,36496.8,0,0,1920,1080,141.211998082199,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,17.3,32,4.42,167778.72,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,6,2.4,37029.6,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,13.3,16,1.22,101178.72,1,0,3200,1800,276.053530085501,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,14,8,1.5,104587.5744,1,0,2560,1440,209.800682864981,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,17.3,32,4.42,149184,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Toshiba,Notebook,14,8,1.95,62870.4,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,16,2.73,109218.672,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,8,2.04,52161.12,0,1,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,14,4,1.7,53386.56,0,0,1366,768,111.935203559552,Intel Core i5,508 Hybrid,0,0,0,1,0,0,0,0,0,Intel,Windows
Asus,2 in 1 Convertible,15.6,16,2.3,95850.72,1,0,3840,2160,282.423996164397,Intel Core i7,512 SSD,  2000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,6,2.04,30849.12,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
